"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"lab__URXBP3","URXBP3","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXBPH","URXBPH","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXBUP","URXBUP","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXDCB","URXDCB","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXEPB","URXEPB","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXMPB","URXMPB","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXPPB","URXPPB","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXTLC","URXTLC","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__URXTRS","URXTRS","Labs",10175,7489,73.6019656019656,2686,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__OHQ560Q","OHQ560Q","Questionnaire",10175,7489,73.6019656019656,2686,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ722","PAQ722","Questionnaire",10175,7468,73.39557739557739,2707,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ370","DBQ370","Questionnaire",10175,7467,73.38574938574939,2708,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ400","DBQ400","Questionnaire",10175,7467,73.38574938574939,2708,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ555U","OHQ555U","Questionnaire",10175,7458,73.29729729729729,2717,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ560G","OHQ560G","Questionnaire",10175,7458,73.29729729729729,2717,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ555Q","OHQ555Q","Questionnaire",10175,7452,73.23832923832924,2723,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX31CSC","OHX31CSC","Examination",10175,7440,73.12039312039312,2735,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSQ260M","CSQ260M","Examination",10175,7421,72.93366093366093,2754,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"lab__WTSA2YR","WTSA2YR","Labs",10175,7420,72.92383292383292,2755,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__OHQ555G","OHQ555G","Questionnaire",10175,7410,72.82555282555282,2765,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ565","OHQ565","Questionnaire",10175,7410,72.82555282555282,2765,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ580","OHQ580","Questionnaire",10175,7410,72.82555282555282,2765,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHD130","WHD130","Questionnaire",10175,7410,72.82555282555282,2765,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__WTSB2YR","WTSB2YR","Labs",10175,7398,72.70761670761671,2777,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__DBQ223A","DBQ223A","Questionnaire",10175,7379,72.52088452088452,2796,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__DMDEDUC3","DMDEDUC3","Demographic",10175,7372,72.45208845208845,2803,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__OCQ380","OCQ380","Questionnaire",10175,7359,72.32432432432432,2816,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD225","FSD225","Questionnaire",10175,7299,71.73464373464374,2876,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD012N","FSD012N","Questionnaire",10175,7298,71.72481572481573,2877,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD230","FSD230","Questionnaire",10175,7298,71.72481572481573,2877,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSQ235","FSQ235","Questionnaire",10175,7298,71.72481572481573,2877,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__GTDCODE","GTDCODE","Labs",10175,7266,71.41031941031942,2909,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__WTSOG2YR","WTSOG2YR","Labs",10175,7266,71.41031941031942,2909,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__IMQ070","IMQ070","Questionnaire",10175,7249,71.24324324324324,2926,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ251","SXQ251","Questionnaire",10175,7249,71.24324324324324,2926,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX19CSC","OHX19CSC","Examination",10175,7247,71.22358722358722,2928,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX03CSC","OHX03CSC","Examination",10175,7244,71.19410319410319,2931,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX14CSC","OHX14CSC","Examination",10175,7233,71.08599508599508,2942,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX30CSC","OHX30CSC","Examination",10175,7220,70.95823095823096,2955,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__FSD670ZC","FSD670ZC","Questionnaire",10175,7203,70.7911547911548,2972,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD675","FSD675","Questionnaire",10175,7203,70.7911547911548,2972,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSQ690","FSQ690","Questionnaire",10175,7202,70.78132678132678,2973,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ706","PAQ706","Questionnaire",10175,7186,70.62407862407862,2989,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ610","SXQ610","Questionnaire",10175,7154,70.30958230958231,3021,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ648","SXQ648","Questionnaire",10175,7142,70.19164619164619,3033,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ080E","MCQ080E","Questionnaire",10175,7133,70.1031941031941,3042,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHQ030E","WHQ030E","Questionnaire",10175,7133,70.1031941031941,3042,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBXHE2","LBXHE2","Labs",10175,7130,70.07371007371007,3045,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__PAD675","PAD675","Questionnaire",10175,7118,69.95577395577395,3057,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ670","PAQ670","Questionnaire",10175,7115,69.92628992628993,3060,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__IMQ040","IMQ040","Questionnaire",10175,7087,69.65110565110565,3088,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDINSI","LBDINSI","Labs",10175,7082,69.6019656019656,3093,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXIN","LBXIN","Labs",10175,7082,69.6019656019656,3093,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDLDL","LBDLDL","Labs",10175,7070,69.48402948402948,3105,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDLDLSI","LBDLDLSI","Labs",10175,7070,69.48402948402948,3105,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"exam__CSXQUISG","CSXQUISG","Examination",10175,7061,69.39557739557739,3114,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXQUIST","CSXQUIST","Examination",10175,7061,69.39557739557739,3114,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__PFQ041","PFQ041","Questionnaire",10175,7058,69.36609336609337,3117,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXNAPG","CSXNAPG","Examination",10175,7046,69.24815724815724,3129,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXQUIPG","CSXQUIPG","Examination",10175,7042,69.2088452088452,3133,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXQUIPT","CSXQUIPT","Examination",10175,7042,69.2088452088452,3133,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"lab__LBDAPBSI","LBDAPBSI","Labs",10175,7030,69.0909090909091,3145,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXAPB","LBXAPB","Labs",10175,7030,69.0909090909091,3145,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDTRSI","LBDTRSI","Labs",10175,7029,69.08108108108108,3146,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBXTR","LBXTR","Labs",10175,7029,69.08108108108108,3146,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__SMQ858","SMQ858","Questionnaire",10175,6994,68.73710073710073,3181,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXNAPT","CSXNAPT","Examination",10175,6958,68.38329238329239,3217,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSLTSG","CSXSLTSG","Examination",10175,6958,68.38329238329239,3217,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSLTST","CSXSLTST","Examination",10175,6958,68.38329238329239,3217,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXNASG","CSXNASG","Examination",10175,6957,68.37346437346437,3218,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXNAST","CSXNAST","Examination",10175,6957,68.37346437346437,3218,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXTSEQ","CSXTSEQ","Examination",10175,6941,68.21621621621621,3234,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__DBQ360","DBQ360","Questionnaire",10175,6934,68.14742014742015,3241,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ420","RHQ420","Questionnaire",10175,6922,68.02948402948402,3253,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ031","RHQ031","Questionnaire",10175,6919,68,3256,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX02SE","OHX02SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX03SE","OHX03SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX04SE","OHX04SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX05SE","OHX05SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX07SE","OHX07SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX10SE","OHX10SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX12SE","OHX12SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX13SE","OHX13SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX14SE","OHX14SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX15SE","OHX15SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX18SE","OHX18SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX19SE","OHX19SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX20SE","OHX20SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX21SE","OHX21SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX28SE","OHX28SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX29SE","OHX29SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX30SE","OHX30SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX31SE","OHX31SE","Examination",10175,6911,67.92137592137593,3264,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__DED125","DED125","Questionnaire",10175,6906,67.87223587223588,3269,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ010","RHQ010","Questionnaire",10175,6869,67.5085995085995,3306,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD041","FSD041","Questionnaire",10175,6847,67.29238329238329,3328,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD061","FSD061","Questionnaire",10175,6847,67.29238329238329,3328,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD071","FSD071","Questionnaire",10175,6847,67.29238329238329,3328,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD081","FSD081","Questionnaire",10175,6847,67.29238329238329,3328,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__WTSAF2YR","WTSAF2YR","Labs",10175,6846,67.28255528255528,3329,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__OCQ180","OCQ180","Questionnaire",10175,6830,67.12530712530713,3345,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ848Q","OHQ848Q","Questionnaire",10175,6803,66.85995085995086,3372,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSQ480","CSQ480","Examination",10175,6764,66.47665847665847,3411,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSQ490","CSQ490","Examination",10175,6764,66.47665847665847,3411,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSQ470","CSQ470","Examination",10175,6763,66.46683046683047,3412,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__OHQ849","OHQ849","Questionnaire",10175,6761,66.44717444717445,3414,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSQ460","CSQ460","Examination",10175,6759,66.42751842751842,3416,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSQ450","CSQ450","Examination",10175,6755,66.38820638820638,3420,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__OCD270","OCD270","Questionnaire",10175,6732,66.16216216216216,3443,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OCD395","OCD395","Questionnaire",10175,6732,66.16216216216216,3443,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OCQ260","OCQ260","Questionnaire",10175,6732,66.16216216216216,3443,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ848G","OHQ848G","Questionnaire",10175,6714,65.98525798525799,3461,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PFQ020","PFQ020","Questionnaire",10175,6714,65.98525798525799,3461,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ260","SXQ260","Questionnaire",10175,6695,65.7985257985258,3480,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ265","SXQ265","Questionnaire",10175,6695,65.7985257985258,3480,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ270","SXQ270","Questionnaire",10175,6695,65.7985257985258,3480,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ272","SXQ272","Questionnaire",10175,6695,65.7985257985258,3480,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXGRAOD","CSXGRAOD","Examination",10175,6656,65.41523341523342,3519,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXNGSOD","CSXNGSOD","Examination",10175,6656,65.41523341523342,3519,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXONOD","CSXONOD","Examination",10175,6656,65.41523341523342,3519,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXLEAOD","CSXLEAOD","Examination",10175,6655,65.4054054054054,3520,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSOAOD","CSXSOAOD","Examination",10175,6655,65.4054054054054,3520,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__BMDBMIC","BMDBMIC","Examination",10175,6652,65.37592137592138,3523,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSMKOD","CSXSMKOD","Examination",10175,6652,65.37592137592138,3523,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSBOD","CSXSBOD","Examination",10175,6650,65.35626535626535,3525,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXCHOOD","CSXCHOOD","Examination",10175,6648,65.33660933660934,3527,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSAEFFRT","CSAEFFRT","Examination",10175,6638,65.23832923832924,3537,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSQ245","CSQ245","Examination",10175,6618,65.04176904176904,3557,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__ALQ120U","ALQ120U","Questionnaire",10175,6582,64.68796068796068,3593,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ141Q","ALQ141Q","Questionnaire",10175,6580,64.66830466830467,3595,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ130","ALQ130","Questionnaire",10175,6579,64.65847665847666,3596,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBXHE1","LBXHE1","Labs",10175,6506,63.941031941031945,3669,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__DPQ100","DPQ100","Questionnaire",10175,6501,63.891891891891895,3674,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ610","OHQ610","Questionnaire",10175,6494,63.82309582309583,3681,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ612","OHQ612","Questionnaire",10175,6494,63.82309582309583,3681,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ614","OHQ614","Questionnaire",10175,6494,63.82309582309583,3681,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ200","DUQ200","Questionnaire",10175,6474,63.62653562653563,3701,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXEXSTS","CSXEXSTS","Examination",10175,6467,63.55773955773956,3708,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__ECD010","ECD010","Questionnaire",10175,6465,63.53808353808354,3710,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ECD070A","ECD070A","Questionnaire",10175,6465,63.53808353808354,3710,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ECD070B","ECD070B","Questionnaire",10175,6465,63.53808353808354,3710,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ECQ020","ECQ020","Questionnaire",10175,6465,63.53808353808354,3710,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDRHP","LBDRHP","Labs",10175,6433,63.223587223587224,3742,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDRLP","LBDRLP","Labs",10175,6433,63.223587223587224,3742,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__FSQ012","FSQ012","Questionnaire",10175,6428,63.174447174447174,3747,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDRPI","LBDRPI","Labs",10175,6423,63.125307125307124,3752,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__DBQ223B","DBQ223B","Questionnaire",10175,6384,62.74201474201474,3791,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__AUQ136","AUQ136","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__AUQ138","AUQ138","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CDQ001","CDQ001","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CDQ010","CDQ010","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ010","CSQ010","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ020","CSQ020","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ030","CSQ030","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ040","CSQ040","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ080","CSQ080","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ090A","CSQ090A","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ090B","CSQ090B","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ090C","CSQ090C","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ090D","CSQ090D","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ100","CSQ100","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ110","CSQ110","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ200","CSQ200","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ202","CSQ202","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ204","CSQ204","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ210","CSQ210","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ220","CSQ220","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ240","CSQ240","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ250","CSQ250","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ260","CSQ260","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ010A","OSQ010A","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ010B","OSQ010B","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ010C","OSQ010C","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ060","OSQ060","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ080","OSQ080","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ130","OSQ130","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
